의안번호,의원,정당,표결결과
2104203,김영진,더불어민주당,찬성
2104203,김영호,더불어민주당,찬성
2104203,김예지,국민의힘,찬성
2104203,김용민,더불어민주당,찬성
2104203,김용판,국민의힘,찬성
2104203,김원이,더불어민주당,찬성
2104203,김윤덕,더불어민주당,찬성
2104203,김정재,국민의힘,찬성
2104203,김정호,더불어민주당,찬성
2104203,김진표,더불어민주당,찬성
2104203,김철민,더불어민주당,찬성
2104203,김태년,더불어민주당,찬성
2104203,김태흠,국민의힘,찬성
2104203,김형동,국민의힘,찬성
2104203,김홍걸,무소속,찬성
2104203,김회재,더불어민주당,찬성
2104203,김희곤,국민의힘,찬성
2104203,김희국,국민의힘,찬성
2104203,노웅래,더불어민주당,찬성
2104203,도종환,더불어민주당,찬성
2104203,류성걸,국민의힘,찬성
2104203,맹성규,더불어민주당,찬성
2104203,문정복,더불어민주당,찬성
2104203,문진석,더불어민주당,찬성
2104203,민형배,더불어민주당,찬성
2104203,민홍철,더불어민주당,찬성
2104203,박광온,더불어민주당,찬성
2104203,박대수,국민의힘,찬성
2104203,박대출,국민의힘,기권
2104203,박병석,무소속,찬성
2104203,박상혁,더불어민주당,찬성
2104203,박성민,국민의힘,찬성
2104203,박성준,더불어민주당,찬성
2104203,박성중,국민의힘,찬성
2104203,박영순,더불어민주당,찬성
2104203,박용진,더불어민주당,찬성
2104203,박재호,더불어민주당,찬성
2104203,박정,더불어민주당,찬성
2104203,박주민,더불어민주당,찬성
2104203,박진,국민의힘,찬성
2104203,박찬대,더불어민주당,찬성
2104203,박홍근,더불어민주당,찬성
2104203,배준영,국민의힘,찬성
2104203,백종헌,국민의힘,찬성
2104203,변재일,더불어민주당,찬성
2104203,서동용,더불어민주당,찬성
2104203,서범수,국민의힘,찬성
2104203,서병수,국민의힘,찬성
2104203,서삼석,더불어민주당,찬성
2104203,서영교,더불어민주당,찬성
2104203,서영석,더불어민주당,찬성
2104203,서일준,국민의힘,찬성
2104203,성일종,국민의힘,찬성
2104203,소병훈,더불어민주당,찬성
2104203,송갑석,더불어민주당,찬성
2104203,송기헌,더불어민주당,찬성
2104203,송석준,국민의힘,찬성
2104203,송언석,무소속,찬성
2104203,송영길,더불어민주당,찬성
2104203,송재호,더불어민주당,찬성
2104203,신영대,더불어민주당,찬성
2104203,신원식,국민의힘,찬성
2104203,신정훈,더불어민주당,찬성
2104203,신현영,더불어민주당,찬성
2104203,심상정,정의당,찬성
2104203,안규백,더불어민주당,찬성
2104203,안민석,더불어민주당,찬성
2104203,양경숙,더불어민주당,찬성
2104203,양금희,국민의힘,찬성
2104203,양기대,더불어민주당,찬성
2104203,양이원영,더불어민주당,찬성
2104203,양향자,더불어민주당,찬성
2104203,오기형,더불어민주당,찬성
2104203,오영훈,더불어민주당,찬성
2104203,용혜인,기본소득당,찬성
2104203,우원식,더불어민주당,찬성
2104203,위성곤,더불어민주당,찬성
2104203,유동수,더불어민주당,찬성
2104203,유상범,국민의힘,찬성
2104203,유의동,국민의힘,찬성
2104203,유정주,더불어민주당,찬성
2104203,윤건영,더불어민주당,찬성
2104203,윤두현,국민의힘,찬성
2104203,윤미향,더불어민주당,찬성
2104203,윤영덕,더불어민주당,찬성
2104203,윤영찬,더불어민주당,찬성
2104203,윤재갑,더불어민주당,찬성
2104203,윤준병,더불어민주당,찬성
2104203,윤창현,국민의힘,찬성
2104203,윤후덕,더불어민주당,찬성
2104203,윤희숙,국민의힘,찬성
2104203,이개호,더불어민주당,찬성
2104203,이규민,더불어민주당,찬성
2104203,이명수,국민의힘,찬성
2104203,이병훈,더불어민주당,찬성
2104203,이상헌,더불어민주당,찬성
2104203,이성만,더불어민주당,찬성
2104203,이소영,더불어민주당,찬성
2104203,이수진,더불어민주당,찬성
2104203,이수진,더불어민주당,찬성
2104203,이영,국민의힘,찬성
2104203,이용빈,더불어민주당,찬성
2104203,이용선,더불어민주당,찬성
2104203,이용우,더불어민주당,찬성
2104203,이원욱,더불어민주당,찬성
2104203,이은주,정의당,찬성
2104203,이장섭,더불어민주당,찬성
2104203,이재정,더불어민주당,찬성
2104203,이종배,국민의힘,찬성
2104203,이종성,국민의힘,찬성
2104203,이채익,국민의힘,찬성
2104203,이철규,국민의힘,찬성
2104203,이탄희,더불어민주당,찬성
2104203,이태규,국민의당,찬성
2104203,이학영,더불어민주당,찬성
2104203,이해식,더불어민주당,찬성
2104203,이형석,더불어민주당,찬성
2104203,인재근,더불어민주당,찬성
2104203,임오경,더불어민주당,찬성
2104203,임이자,국민의힘,찬성
2104203,임종성,더불어민주당,찬성
2104203,임호선,더불어민주당,찬성
2104203,장경태,더불어민주당,찬성
2104203,장철민,더불어민주당,찬성
2104203,장혜영,정의당,찬성
2104203,전주혜,국민의힘,찬성
2104203,전혜숙,더불어민주당,찬성
2104203,정동만,국민의힘,찬성
2104203,정성호,더불어민주당,찬성
2104203,정운천,국민의힘,찬성
2104203,정일영,더불어민주당,찬성
2104203,정찬민,국민의힘,찬성
2104203,정청래,더불어민주당,찬성
2104203,정태호,더불어민주당,찬성
2104203,정필모,더불어민주당,찬성
2104203,정희용,국민의힘,찬성
2104203,조명희,국민의힘,찬성
2104203,조승래,더불어민주당,찬성
2104203,조오섭,더불어민주당,찬성
2104203,조정식,더불어민주당,찬성
2104203,조정훈,시대전환,찬성
2104203,조태용,국민의힘,기권
2104203,주철현,더불어민주당,찬성
2104203,지성호,국민의힘,찬성
2104203,진선미,더불어민주당,찬성
2104203,진성준,더불어민주당,찬성
2104203,천준호,더불어민주당,찬성
2104203,최강욱,열린민주당,찬성
2104203,최기상,더불어민주당,찬성
2104203,최승재,국민의힘,찬성
2104203,최연숙,국민의당,찬성
2104203,최인호,더불어민주당,찬성
2104203,최종윤,더불어민주당,찬성
2104203,최춘식,국민의힘,찬성
2104203,최형두,국민의힘,찬성
2104203,최혜영,더불어민주당,찬성
2104203,추경호,국민의힘,찬성
2104203,태영호,국민의힘,찬성
2104203,하영제,국민의힘,찬성
2104203,한무경,국민의힘,반대
2104203,한병도,더불어민주당,찬성
2104203,허영,더불어민주당,찬성
2104203,허은아,국민의힘,찬성
2104203,허종식,더불어민주당,찬성
2104203,홍기원,더불어민주당,찬성
2104203,홍석준,국민의힘,찬성
2104203,홍성국,더불어민주당,찬성
2104203,홍영표,더불어민주당,찬성
2104203,홍익표,더불어민주당,찬성
2104203,강민정,열린민주당,찬성
2104203,강준현,더불어민주당,찬성
2104203,고영인,더불어민주당,찬성
2104203,곽상도,국민의힘,찬성
2104203,권인숙,더불어민주당,찬성
2104203,김경협,더불어민주당,찬성
2104203,김성환,더불어민주당,찬성
2104203,김영배,더불어민주당,찬성
2104203,김웅,국민의힘,찬성
2104203,김주영,더불어민주당,찬성
2104203,김한정,더불어민주당,찬성
2104203,남인순,더불어민주당,찬성
2104203,류호정,정의당,찬성
2104203,박완주,더불어민주당,찬성
2104203,박형수,국민의힘,찬성
2104203,배진교,정의당,찬성
2104203,배현진,국민의힘,찬성
2104203,백혜련,더불어민주당,찬성
2104203,설훈,더불어민주당,찬성
2104203,소병철,더불어민주당,찬성
2104203,송옥주,더불어민주당,찬성
2104203,신동근,더불어민주당,찬성
2104203,안병길,국민의힘,찬성
2104203,안호영,더불어민주당,찬성
2104203,양정숙,무소속,찬성
2104203,어기구,더불어민주당,찬성
2104203,엄태영,국민의힘,찬성
2104203,오영환,더불어민주당,찬성
2104203,유기홍,더불어민주당,찬성
2104203,윤관석,더불어민주당,찬성
2104203,윤영석,국민의힘,찬성
2104203,윤주경,국민의힘,찬성
2104203,윤호중,더불어민주당,찬성
2104203,이달곤,국민의힘,찬성
2104203,이동주,더불어민주당,찬성
2104203,이만희,국민의힘,찬성
2104203,이용,국민의힘,찬성
2104203,이원택,더불어민주당,찬성
2104203,이정문,더불어민주당,찬성
2104203,이주환,국민의힘,찬성
2104203,이헌승,국민의힘,찬성
2104203,전용기,더불어민주당,찬성
2104203,전재수,더불어민주당,찬성
2104203,정경희,국민의힘,찬성
2104203,정춘숙,더불어민주당,찬성
2104203,조수진,국민의힘,찬성
2104203,조응천,더불어민주당,찬성
2104203,한준호,더불어민주당,찬성
2104203,홍정민,더불어민주당,찬성
2104203,황희,더불어민주당,찬성
2101748,강대식,국민의힘,찬성
2101748,강민국,국민의힘,찬성
2101748,강병원,더불어민주당,찬성
2101748,강훈식,더불어민주당,찬성
2101748,고용진,더불어민주당,찬성
2101748,구자근,국민의힘,찬성
2101748,권성동,국민의힘,찬성
2101748,권영세,국민의힘,찬성
2101748,권칠승,더불어민주당,찬성
2101748,김경만,더불어민주당,찬성
2101748,김교흥,더불어민주당,찬성
2101748,김남국,더불어민주당,찬성
2101748,김도읍,국민의힘,찬성
2101748,김두관,더불어민주당,찬성
2101748,김민기,더불어민주당,찬성
2101748,김민철,더불어민주당,찬성
2101748,김병욱,더불어민주당,찬성
2101748,김병주,더불어민주당,찬성
2101748,김상희,더불어민주당,찬성
2101748,김선교,국민의힘,찬성
2101748,김성원,국민의힘,찬성
2101748,김성주,더불어민주당,찬성
2101748,김영식,국민의힘,찬성
2101748,김영주,더불어민주당,찬성
2101748,김예지,국민의힘,찬성
2101748,김용민,더불어민주당,찬성
2101748,김용판,국민의힘,찬성
2101748,김원이,더불어민주당,찬성
2101748,김윤덕,더불어민주당,찬성
2101748,김은혜,국민의힘,찬성
2101748,김정재,국민의힘,찬성
2101748,김정호,더불어민주당,찬성
2101748,김진표,더불어민주당,찬성
2101748,김철민,더불어민주당,찬성
2101748,김태년,더불어민주당,찬성
2101748,김태흠,국민의힘,찬성
2101748,김형동,국민의힘,찬성
2101748,김홍걸,무소속,찬성
2101748,김회재,더불어민주당,찬성
2101748,김희곤,국민의힘,찬성
2101748,김희국,국민의힘,찬성
2101748,노웅래,더불어민주당,찬성
2101748,도종환,더불어민주당,찬성
2101748,류성걸,국민의힘,찬성
2101748,맹성규,더불어민주당,찬성
2101748,문진석,더불어민주당,찬성
2101748,민병덕,더불어민주당,찬성
2101748,민형배,더불어민주당,찬성
2101748,민홍철,더불어민주당,찬성
2101748,박광온,더불어민주당,찬성
2101748,박대수,국민의힘,찬성
2101748,박병석,무소속,찬성
2101748,박성준,더불어민주당,찬성
2101748,박성중,국민의힘,찬성
2101748,박영순,더불어민주당,찬성
2101748,박용진,더불어민주당,찬성
2101748,박재호,더불어민주당,찬성
2101748,박주민,더불어민주당,찬성
2101748,박진,국민의힘,찬성
2101748,박찬대,더불어민주당,찬성
2101748,박홍근,더불어민주당,찬성
2101748,배준영,국민의힘,찬성
2101748,백종헌,국민의힘,찬성
2101748,변재일,더불어민주당,찬성
2101748,서동용,더불어민주당,찬성
2101748,서범수,국민의힘,찬성
2101748,서병수,국민의힘,찬성
2101748,서삼석,더불어민주당,찬성
2101748,서영석,더불어민주당,찬성
2101748,성일종,국민의힘,찬성
2101748,송기헌,더불어민주당,찬성
2101748,송언석,무소속,찬성
2101748,송영길,더불어민주당,찬성
2101748,송재호,더불어민주당,찬성
2101748,신원식,국민의힘,찬성
2101748,신정훈,더불어민주당,찬성
2101748,신현영,더불어민주당,찬성
2101748,심상정,정의당,찬성
2101748,안규백,더불어민주당,찬성
2101748,양경숙,더불어민주당,찬성
2101748,양금희,국민의힘,찬성
2101748,양기대,더불어민주당,찬성
2101748,양이원영,더불어민주당,찬성
2101748,양향자,더불어민주당,찬성
2101748,오기형,더불어민주당,찬성
2101748,오영훈,더불어민주당,찬성
2101748,우원식,더불어민주당,찬성
2101748,위성곤,더불어민주당,찬성
2101748,유동수,더불어민주당,찬성
2101748,유의동,국민의힘,찬성
2101748,유정주,더불어민주당,찬성
2101748,윤두현,국민의힘,찬성
2101748,윤미향,더불어민주당,찬성
2101748,윤영덕,더불어민주당,찬성
2101748,윤영찬,더불어민주당,찬성
2101748,윤재갑,더불어민주당,찬성
2101748,윤준병,더불어민주당,찬성
2101748,윤창현,국민의힘,찬성
2101748,윤후덕,더불어민주당,찬성
2101748,윤희숙,국민의힘,찬성
2101748,이명수,국민의힘,찬성
2101748,이병훈,더불어민주당,찬성
2101748,이상헌,더불어민주당,찬성
2101748,이성만,더불어민주당,찬성
2101748,이소영,더불어민주당,찬성
2101748,이수진,더불어민주당,찬성
2101748,이영,국민의힘,찬성
2101748,이용빈,더불어민주당,찬성
2101748,이용선,더불어민주당,찬성
2101748,이원욱,더불어민주당,찬성
2101748,이장섭,더불어민주당,찬성
2101748,이재정,더불어민주당,찬성
2101748,이종성,국민의힘,찬성
2101748,이채익,국민의힘,찬성
2101748,이철규,국민의힘,찬성
2101748,이태규,국민의당,찬성
2101748,이해식,더불어민주당,찬성
2101748,인재근,더불어민주당,찬성
2101748,임오경,더불어민주당,찬성
2101748,임이자,국민의힘,찬성
2101748,임종성,더불어민주당,찬성
2101748,임호선,더불어민주당,찬성
2101748,장경태,더불어민주당,찬성
2101748,장철민,더불어민주당,찬성
2101748,장혜영,정의당,찬성
2101748,전주혜,국민의힘,찬성
2101748,정동만,국민의힘,찬성
2101748,정성호,더불어민주당,찬성
2101748,정운천,국민의힘,찬성
2101748,정일영,더불어민주당,찬성
2101748,정찬민,국민의힘,찬성
2101748,정청래,더불어민주당,찬성
2101748,정희용,국민의힘,찬성
2101748,조명희,국민의힘,찬성
2101748,조승래,더불어민주당,찬성
2101748,조오섭,더불어민주당,찬성
2101748,조정식,더불어민주당,찬성
2101748,조정훈,시대전환,찬성
2101748,조태용,국민의힘,찬성
2101748,주철현,더불어민주당,찬성
2101748,지성호,국민의힘,찬성
2101748,진선미,더불어민주당,찬성
2101748,천준호,더불어민주당,찬성
2101748,최강욱,열린민주당,찬성
2101748,최기상,더불어민주당,찬성
2101748,최연숙,국민의당,기권
2101748,최춘식,국민의힘,찬성
2101748,최형두,국민의힘,찬성
2101748,태영호,국민의힘,찬성
2101748,한무경,국민의힘,찬성
2101748,한병도,더불어민주당,찬성
2101748,허영,더불어민주당,찬성
2101748,허은아,국민의힘,찬성
2101748,허종식,더불어민주당,찬성
2101748,홍기원,더불어민주당,찬성
2101748,홍석준,국민의힘,찬성
2101748,홍성국,더불어민주당,찬성
2101748,홍익표,더불어민주당,찬성
2101748,강득구,더불어민주당,찬성
2101748,강민정,열린민주당,찬성
2101748,강선우,더불어민주당,찬성
2101748,강준현,더불어민주당,찬성
2101748,고민정,더불어민주당,찬성
2101748,고영인,더불어민주당,찬성
2101748,곽상도,국민의힘,찬성
2101748,권인숙,더불어민주당,찬성
2101748,기동민,더불어민주당,찬성
2101748,김경협,더불어민주당,찬성
2101748,김민석,더불어민주당,찬성
2101748,김병기,더불어민주당,찬성
2101748,김성환,더불어민주당,찬성
2101748,김수흥,더불어민주당,찬성
2101748,김승남,더불어민주당,찬성
2101748,김승원,더불어민주당,찬성
2101748,김영배,더불어민주당,찬성
2101748,김영진,더불어민주당,찬성
2101748,김영호,더불어민주당,찬성
2101748,김웅,국민의힘,찬성
2101748,김주영,더불어민주당,찬성
2101748,김한정,더불어민주당,찬성
2101748,남인순,더불어민주당,찬성
2101748,류호정,정의당,찬성
2101748,문정복,더불어민주당,찬성
2101748,박대출,국민의힘,기권
2101748,박상혁,더불어민주당,찬성
2101748,박성민,국민의힘,찬성
2101748,박완주,더불어민주당,찬성
2101748,박정,더불어민주당,찬성
2101748,박형수,국민의힘,찬성
2101748,배진교,정의당,찬성
2101748,배현진,국민의힘,찬성
2101748,백혜련,더불어민주당,찬성
2101748,서영교,더불어민주당,찬성
2101748,서일준,국민의힘,찬성
2101748,설훈,더불어민주당,찬성
2101748,소병철,더불어민주당,찬성
2101748,소병훈,더불어민주당,찬성
2101748,송갑석,더불어민주당,찬성
2101748,송석준,국민의힘,찬성
2101748,송옥주,더불어민주당,찬성
2101748,신동근,더불어민주당,찬성
2101748,신영대,더불어민주당,찬성
2101748,안민석,더불어민주당,찬성
2101748,안병길,국민의힘,기권
2101748,안호영,더불어민주당,찬성
2101748,양정숙,무소속,찬성
2101748,어기구,더불어민주당,찬성
2101748,엄태영,국민의힘,찬성
2101748,오영환,더불어민주당,찬성
2101748,용혜인,기본소득당,찬성
2101748,유기홍,더불어민주당,찬성
2101748,유상범,국민의힘,찬성
2101748,윤건영,더불어민주당,찬성
2101748,윤관석,더불어민주당,찬성
2101748,윤영석,국민의힘,찬성
2101748,윤주경,국민의힘,찬성
2101748,윤호중,더불어민주당,찬성
2101748,이개호,더불어민주당,찬성
2101748,이규민,더불어민주당,찬성
2101748,이달곤,국민의힘,찬성
2101748,이동주,더불어민주당,찬성
2101748,이만희,국민의힘,찬성
2101748,이수진,더불어민주당,찬성
2101748,이용,국민의힘,찬성
2101748,이용우,더불어민주당,찬성
2101748,이원택,더불어민주당,찬성
2101748,이은주,정의당,찬성
2101748,이정문,더불어민주당,찬성
2101748,이종배,국민의힘,찬성
2101748,이주환,국민의힘,찬성
2101748,이탄희,더불어민주당,찬성
2101748,이학영,더불어민주당,찬성
2101748,이헌승,국민의힘,찬성
2101748,이형석,더불어민주당,찬성
2101748,전용기,더불어민주당,찬성
2101748,전재수,더불어민주당,찬성
2101748,전혜숙,더불어민주당,찬성
2101748,정경희,국민의힘,찬성
2101748,정춘숙,더불어민주당,찬성
2101748,정태호,더불어민주당,찬성
2101748,정필모,더불어민주당,찬성
2101748,조수진,국민의힘,찬성
2101748,조응천,더불어민주당,찬성
2101748,최승재,국민의힘,찬성
2101748,최인호,더불어민주당,찬성
2101748,최종윤,더불어민주당,찬성
2101748,최혜영,더불어민주당,찬성
2101748,추경호,국민의힘,찬성
2101748,하영제,국민의힘,찬성
2101748,한기호,국민의힘,찬성
2101748,한준호,더불어민주당,찬성
2101748,홍영표,더불어민주당,찬성
2101748,홍정민,더불어민주당,찬성
2101748,황희,더불어민주당,찬성
2101114,강민국,국민의힘,찬성
2101114,강병원,더불어민주당,찬성
2101114,김경만,더불어민주당,찬성
2101114,김남국,더불어민주당,찬성
2101114,김두관,더불어민주당,찬성
2101114,김민기,더불어민주당,찬성
2101114,김병욱,더불어민주당,찬성
2101114,김상희,더불어민주당,찬성
2101114,김선교,국민의힘,찬성
2101114,김영식,국민의힘,찬성
2101114,김예지,국민의힘,찬성
2101114,김원이,더불어민주당,찬성
2101114,김정호,더불어민주당,찬성
2101114,김진표,더불어민주당,찬성
2101114,도종환,더불어민주당,찬성
2101114,박병석,무소속,찬성
2101114,박성중,국민의힘,찬성
2101114,박용진,더불어민주당,찬성
2101114,서범수,국민의힘,찬성
2101114,서삼석,더불어민주당,찬성
2101114,송기헌,더불어민주당,찬성
2101114,송언석,무소속,찬성
2101114,송영길,더불어민주당,찬성
2101114,양경숙,더불어민주당,찬성
2101114,양금희,국민의힘,찬성
2101114,오기형,더불어민주당,찬성
2101114,오영훈,더불어민주당,찬성
2101114,윤영덕,더불어민주당,찬성
2101114,윤후덕,더불어민주당,찬성
2101114,이명수,국민의힘,찬성
2101114,이병훈,더불어민주당,찬성
2101114,이수진,더불어민주당,찬성
2101114,이영,국민의힘,찬성
2101114,이용빈,더불어민주당,찬성
2101114,이용선,더불어민주당,찬성
2101114,이종성,국민의힘,찬성
2101114,이채익,국민의힘,찬성
2101114,장철민,더불어민주당,찬성
2101114,전주혜,국민의힘,찬성
2101114,정성호,더불어민주당,찬성
2101114,정운천,국민의힘,찬성
2101114,정찬민,국민의힘,찬성
2101114,정청래,더불어민주당,찬성
2101114,조명희,국민의힘,찬성
2101114,조정훈,시대전환,찬성
2101114,조태용,국민의힘,찬성
2101114,주철현,더불어민주당,찬성
2101114,진선미,더불어민주당,찬성
2101114,진성준,더불어민주당,찬성
2101114,천준호,더불어민주당,찬성
2101114,홍기원,더불어민주당,찬성
2101114,홍성국,더불어민주당,찬성
2101114,강대식,국민의힘,찬성
2101114,강득구,더불어민주당,찬성
2101114,강민정,열린민주당,찬성
2101114,강선우,더불어민주당,찬성
2101114,강준현,더불어민주당,찬성
2101114,강훈식,더불어민주당,찬성
2101114,고민정,더불어민주당,찬성
2101114,고영인,더불어민주당,찬성
2101114,고용진,더불어민주당,찬성
2101114,곽상도,국민의힘,찬성
2101114,구자근,국민의힘,찬성
2101114,권성동,국민의힘,찬성
2101114,권영세,국민의힘,찬성
2101114,권인숙,더불어민주당,찬성
2101114,권칠승,더불어민주당,찬성
2101114,기동민,더불어민주당,찬성
2101114,김경협,더불어민주당,찬성
2101114,김교흥,더불어민주당,찬성
2101114,김도읍,국민의힘,기권
2101114,김민석,더불어민주당,찬성
2101114,김민철,더불어민주당,찬성
2101114,김병기,더불어민주당,찬성
2101114,김병주,더불어민주당,찬성
2101114,김성원,국민의힘,찬성
2101114,김성주,더불어민주당,찬성
2101114,김성환,더불어민주당,찬성
2101114,김수흥,더불어민주당,찬성
2101114,김승남,더불어민주당,찬성
2101114,김승원,더불어민주당,찬성
2101114,김영배,더불어민주당,찬성
2101114,김영주,더불어민주당,찬성
2101114,김영진,더불어민주당,찬성
2101114,김영호,더불어민주당,찬성
2101114,김용민,더불어민주당,찬성
2101114,김용판,국민의힘,찬성
2101114,김웅,국민의힘,기권
2101114,김윤덕,더불어민주당,찬성
2101114,김은혜,국민의힘,찬성
2101114,김정재,국민의힘,찬성
2101114,김주영,더불어민주당,찬성
2101114,김철민,더불어민주당,찬성
2101114,김태년,더불어민주당,찬성
2101114,김태흠,국민의힘,찬성
2101114,김한정,더불어민주당,찬성
2101114,김형동,국민의힘,찬성
2101114,김홍걸,무소속,찬성
2101114,김회재,더불어민주당,찬성
2101114,김희곤,국민의힘,찬성
2101114,김희국,국민의힘,찬성
2101114,남인순,더불어민주당,찬성
2101114,노웅래,더불어민주당,찬성
2101114,류성걸,국민의힘,찬성
2101114,류호정,정의당,찬성
2101114,맹성규,더불어민주당,찬성
2101114,문정복,더불어민주당,찬성
2101114,문진석,더불어민주당,찬성
2101114,민병덕,더불어민주당,찬성
2101114,민형배,더불어민주당,찬성
2101114,민홍철,더불어민주당,찬성
2101114,박광온,더불어민주당,찬성
2101114,박대수,국민의힘,찬성
2101114,박대출,국민의힘,기권
2101114,박상혁,더불어민주당,찬성
2101114,박성민,국민의힘,기권
2101114,박성준,더불어민주당,찬성
2101114,박영순,더불어민주당,찬성
2101114,박완주,더불어민주당,찬성
2101114,박재호,더불어민주당,찬성
2101114,박정,더불어민주당,찬성
2101114,박주민,더불어민주당,찬성
2101114,박진,국민의힘,찬성
2101114,박찬대,더불어민주당,찬성
2101114,박형수,국민의힘,찬성
2101114,박홍근,더불어민주당,찬성
2101114,배준영,국민의힘,찬성
2101114,배진교,정의당,찬성
2101114,배현진,국민의힘,찬성
2101114,백종헌,국민의힘,찬성
2101114,백혜련,더불어민주당,찬성
2101114,변재일,더불어민주당,찬성
2101114,서동용,더불어민주당,찬성
2101114,서병수,국민의힘,찬성
2101114,서영석,더불어민주당,찬성
2101114,서일준,국민의힘,찬성
2101114,설훈,더불어민주당,찬성
2101114,성일종,국민의힘,찬성
2101114,소병철,더불어민주당,찬성
2101114,소병훈,더불어민주당,찬성
2101114,송갑석,더불어민주당,찬성
2101114,송석준,국민의힘,찬성
2101114,송옥주,더불어민주당,찬성
2101114,송재호,더불어민주당,찬성
2101114,신동근,더불어민주당,찬성
2101114,신영대,더불어민주당,찬성
2101114,신원식,국민의힘,찬성
2101114,신정훈,더불어민주당,찬성
2101114,신현영,더불어민주당,찬성
2101114,심상정,정의당,찬성
2101114,안규백,더불어민주당,찬성
2101114,안민석,더불어민주당,찬성
2101114,안호영,더불어민주당,찬성
2101114,양기대,더불어민주당,찬성
2101114,양이원영,더불어민주당,찬성
2101114,양정숙,무소속,찬성
2101114,양향자,더불어민주당,찬성
2101114,어기구,더불어민주당,찬성
2101114,엄태영,국민의힘,찬성
2101114,오영환,더불어민주당,찬성
2101114,용혜인,기본소득당,찬성
2101114,우원식,더불어민주당,찬성
2101114,위성곤,더불어민주당,찬성
2101114,유기홍,더불어민주당,찬성
2101114,유동수,더불어민주당,찬성
2101114,유상범,국민의힘,찬성
2101114,유의동,국민의힘,찬성
2101114,유정주,더불어민주당,찬성
2101114,윤건영,더불어민주당,찬성
2101114,윤관석,더불어민주당,찬성
2101114,윤두현,국민의힘,찬성
2101114,윤미향,더불어민주당,찬성
2101114,윤영석,국민의힘,찬성
2101114,윤영찬,더불어민주당,찬성
2101114,윤재갑,더불어민주당,찬성
2101114,윤주경,국민의힘,찬성
2101114,윤준병,더불어민주당,찬성
2101114,윤창현,국민의힘,찬성
2101114,윤호중,더불어민주당,찬성
2101114,윤희숙,국민의힘,찬성
2101114,이개호,더불어민주당,찬성
2101114,이규민,더불어민주당,찬성
2101114,이달곤,국민의힘,찬성
2101114,이동주,더불어민주당,찬성
2101114,이만희,국민의힘,찬성
2101114,이상헌,더불어민주당,찬성
2101114,이성만,더불어민주당,찬성
2101114,이소영,더불어민주당,찬성
2101114,이수진,더불어민주당,찬성
2101114,이용,국민의힘,찬성
2101114,이용우,더불어민주당,찬성
2101114,이원욱,더불어민주당,찬성
2101114,이원택,더불어민주당,찬성
2101114,이은주,정의당,찬성
2101114,이장섭,더불어민주당,찬성
2101114,이재정,더불어민주당,찬성
2101114,이정문,더불어민주당,찬성
2101114,이종배,국민의힘,찬성
2101114,이주환,국민의힘,찬성
2101114,이철규,국민의힘,찬성
2101114,이탄희,더불어민주당,찬성
2101114,이태규,국민의당,찬성
2101114,이학영,더불어민주당,찬성
2101114,이해식,더불어민주당,찬성
2101114,이헌승,국민의힘,찬성
2101114,이형석,더불어민주당,찬성
2101114,인재근,더불어민주당,찬성
2101114,임오경,더불어민주당,찬성
2101114,임이자,국민의힘,찬성
2101114,임종성,더불어민주당,찬성
2101114,임호선,더불어민주당,찬성
2101114,장경태,더불어민주당,찬성
2101114,장혜영,정의당,찬성
2101114,전용기,더불어민주당,찬성
2101114,전재수,더불어민주당,찬성
2101114,전혜숙,더불어민주당,찬성
2101114,정경희,국민의힘,찬성
2101114,정동만,국민의힘,찬성
2101114,정일영,더불어민주당,찬성
2101114,정춘숙,더불어민주당,찬성
2101114,정태호,더불어민주당,찬성
2101114,정필모,더불어민주당,찬성
2101114,정희용,국민의힘,찬성
2101114,조수진,국민의힘,찬성
2101114,조승래,더불어민주당,찬성
2101114,조오섭,더불어민주당,찬성
2101114,조응천,더불어민주당,찬성
2101114,조정식,더불어민주당,찬성
2101114,지성호,국민의힘,찬성
2101114,최강욱,열린민주당,찬성
2101114,최기상,더불어민주당,찬성
2101114,최승재,국민의힘,찬성
2101114,최연숙,국민의당,찬성
2101114,최인호,더불어민주당,찬성
2101114,최종윤,더불어민주당,찬성
2101114,최춘식,국민의힘,찬성
2101114,최형두,국민의힘,찬성
2101114,최혜영,더불어민주당,찬성
2101114,추경호,국민의힘,찬성
2101114,태영호,국민의힘,찬성
2101114,하영제,국민의힘,찬성
2101114,한기호,국민의힘,찬성
2101114,한무경,국민의힘,찬성
2101114,한병도,더불어민주당,찬성
2101114,한준호,더불어민주당,찬성
2101114,허영,더불어민주당,찬성
2101114,허은아,국민의힘,찬성
2101114,허종식,더불어민주당,찬성
2101114,홍석준,국민의힘,찬성
2101114,홍영표,더불어민주당,찬성
2101114,홍익표,더불어민주당,찬성
2101114,홍정민,더불어민주당,찬성
2101114,황희,더불어민주당,찬성
2103805,강대식,국민의힘,찬성
2103805,강민국,국민의힘,찬성
2103805,강병원,더불어민주당,찬성
2103805,강훈식,더불어민주당,찬성
2103805,고용진,더불어민주당,찬성
2103805,구자근,국민의힘,찬성
2103805,권성동,국민의힘,찬성
2103805,권영세,국민의힘,찬성
2103805,권칠승,더불어민주당,찬성
2103805,김경만,더불어민주당,찬성
2103805,김교흥,더불어민주당,찬성
2103805,김남국,더불어민주당,찬성
2103805,김두관,더불어민주당,찬성
2103805,김민기,더불어민주당,찬성
2103805,김민철,더불어민주당,찬성
